dt,MEG,CEB,BDO,ALI,MER,AC,JGS,URC,JFC,SEVN,BMM,CAT,FGEN,MAXS,PGOLD
2017-09-11,5.3,111.7,128.0,43.2,271.6,918.0,72.7,153.6,244.0,168.5,145.0,22.55,17.8,19.5,51.7
2017-09-13,5.27,110.5,128.8,43.65,269.4,925.5,72.5,153.9,242.0,167.0,146.0,22.5,18.12,19.5,51.7
2017-09-14,5.35,111.7,129.8,44.15,269.6,925.0,76.0,153.9,245.0,170.0,125.0,22.2,18.5,19.52,51.65
2017-09-15,5.37,112.0,128.9,45.0,276.0,928.5,75.3,153.9,243.0,170.0,,22.2,19.0,20.5,51.25
2017-09-18,5.48,112.0,130.1,46.0,273.0,972.0,76.6,152.0,245.0,170.0,127.5,22.1,19.0,20.9,51.5
2017-09-19,5.2,111.9,129.8,45.05,270.6,935.0,74.1,150.0,244.0,170.0,126.0,21.6,18.96,20.5,51.0
2017-09-20,5.31,112.0,129.9,45.5,270.6,944.0,75.95,150.1,242.0,170.0,120.1,20.6,18.94,19.9,52.0
2017-09-21,5.35,112.5,129.8,45.5,279.8,950.0,78.1,154.2,246.0,168.0,120.2,20.3,19.0,19.5,53.5
2017-09-22,5.3,111.7,129.3,45.15,279.8,963.0,77.0,154.3,244.8,165.0,120.2,19.6,18.8,19.52,52.5
2017-09-25,5.26,111.2,129.4,44.5,276.8,960.0,79.0,152.6,245.0,168.0,116.0,19.16,18.5,19.24,51.0
2017-09-26,5.1,107.0,129.5,43.45,276.4,960.0,79.0,151.5,249.8,167.0,115.0,21.2,18.34,19.0,50.2
2017-09-27,5.18,108.5,129.7,43.6,280.0,980.0,79.2,153.0,248.8,170.0,,21.2,18.3,19.34,51.7
2017-09-28,5.17,108.0,130.0,43.2,277.0,974.0,77.5,151.2,242.0,170.0,120.0,19.5,18.4,19.78,51.95
2017-09-29,5.23,109.7,130.7,43.5,283.0,970.0,75.0,152.8,243.8,170.0,120.0,20.05,18.92,20.15,52.15
2017-10-02,5.32,108.2,130.0,43.4,285.0,980.0,78.1,152.6,242.6,170.0,110.5,20.45,18.98,20.0,52.5
2017-10-03,5.33,107.3,132.2,43.8,284.0,985.0,79.0,152.5,242.0,165.2,110.6,19.7,19.16,19.94,54.9
2017-10-04,5.31,106.0,135.0,43.95,285.4,998.0,77.95,153.7,242.4,164.0,110.0,20.2,19.6,20.0,54.9
2017-10-05,5.3,109.0,134.4,43.15,284.0,997.0,74.25,154.0,241.8,170.0,127.0,20.2,19.48,19.98,54.0
2017-10-06,5.28,107.0,133.3,42.9,285.2,1015.0,76.7,150.9,242.2,170.0,,20.2,19.02,19.92,54.55
2017-10-09,5.28,108.5,134.4,43.3,285.0,1039.0,78.95,150.0,245.8,167.2,116.0,20.2,19.0,19.9,53.9
2017-10-10,5.29,109.1,136.5,43.3,286.0,1050.0,78.0,149.8,245.0,168.0,116.0,19.5,19.0,19.92,53.95
2017-10-11,5.39,110.9,139.9,42.5,286.0,1052.0,77.7,144.0,244.0,170.0,118.0,19.5,18.64,19.9,53.8
2017-10-12,5.43,111.4,138.7,42.8,292.0,1077.0,77.0,148.9,244.6,174.0,118.0,20.2,18.54,19.94,52.7
2017-10-13,5.45,111.6,143.3,43.35,289.6,1071.0,75.75,149.0,247.0,172.0,,19.1,18.54,19.86,52.8
2017-10-17,5.46,112.6,143.5,42.5,285.0,1092.0,76.95,146.0,245.0,175.0,112.0,19.0,18.2,19.94,52.2
2017-10-18,5.4,111.4,144.8,42.45,288.0,1070.0,76.3,144.3,246.0,176.0,113.0,18.5,18.1,19.84,51.6
2017-10-19,5.39,112.5,147.0,43.35,287.8,1116.0,75.2,140.1,247.0,175.0,,18.4,17.98,19.56,51.75
2017-10-20,5.3,112.2,143.0,43.15,290.6,1070.0,76.2,137.0,246.0,175.0,108.0,19.38,16.88,19.02,50.9
2017-10-23,5.28,111.1,140.9,43.9,288.0,1017.0,75.4,140.0,249.0,180.0,102.0,18.8,17.22,19.0,50.85
2017-10-24,5.34,109.7,136.0,44.0,287.6,999.0,74.4,139.9,248.0,175.0,,18.5,17.6,19.2,51.0
2017-10-25,5.28,107.1,134.0,43.3,282.4,1019.0,77.0,140.0,250.0,,,19.18,17.68,19.08,50.95
2017-10-26,5.29,106.8,135.0,42.8,285.4,1018.0,76.15,142.0,250.0,,102.1,19.44,17.62,19.2,50.4
2017-10-27,5.32,107.0,138.0,43.35,290.0,1030.0,74.6,142.0,249.8,181.0,102.2,18.4,17.7,19.3,51.0
2017-10-30,5.33,109.0,137.5,43.2,291.8,1031.0,76.9,143.0,249.0,176.2,,18.08,17.58,19.3,51.0
2017-11-02,5.7,111.5,144.0,44.0,292.0,1090.0,76.95,143.0,251.4,,102.1,18.1,17.64,19.02,52.0
2017-11-03,5.64,108.0,144.0,44.0,290.2,1061.0,74.0,142.0,248.2,177.0,102.0,18.12,17.96,19.0,51.1
2017-11-06,5.7,107.6,144.5,45.0,295.6,1080.0,77.0,145.5,251.0,179.0,101.0,18.14,18.3,18.9,51.4
2017-11-07,5.69,103.1,145.0,45.6,294.6,1075.0,76.95,139.5,253.4,179.0,103.0,20.8,18.44,18.9,51.25
2017-11-08,5.84,104.0,146.0,44.3,295.6,1075.0,74.55,139.6,252.0,185.0,,20.0,18.7,18.84,51.1
2017-11-09,5.69,104.8,145.0,44.4,297.0,1070.0,76.95,137.2,253.0,205.0,,18.78,18.5,18.78,50.9
2017-11-10,5.62,103.5,147.6,43.8,295.0,1050.0,75.05,136.5,251.2,200.0,103.0,18.7,17.82,18.68,50.95
2017-11-13,5.5,98.5,145.0,42.5,305.8,1050.0,73.6,136.5,257.0,212.0,103.0,,17.8,18.58,50.8
2017-11-14,5.49,98.9,142.6,42.5,322.0,1040.0,76.5,136.4,259.6,213.0,102.0,18.6,17.4,18.26,49.1
2017-11-15,5.32,99.0,141.0,42.2,319.0,1028.0,73.45,135.5,255.8,215.0,,17.54,17.3,18.4,48.6
2017-11-16,5.35,100.0,146.1,41.55,318.6,1000.0,73.0,135.0,258.8,210.0,100.0,17.2,17.2,18.22,49.5
2017-11-17,5.42,100.4,146.2,42.75,322.0,1013.0,74.0,139.0,259.8,210.0,114.5,17.8,17.4,18.2,47.85
2017-11-20,5.49,103.5,148.7,42.8,322.0,1012.0,72.6,139.7,257.0,216.0,,18.0,17.42,18.2,47.65
2017-11-21,5.6,100.2,149.0,42.05,323.0,1019.0,71.5,139.0,254.0,220.0,114.0,18.68,17.0,18.12,49.05
2017-11-22,5.55,101.3,144.5,42.7,323.8,1019.0,71.05,138.0,255.0,220.0,,19.06,17.1,18.18,47.3
2017-11-23,5.66,101.4,145.9,42.9,323.0,1020.0,72.0,137.8,254.0,145.0,,19.4,17.16,18.16,48.05
2017-11-24,5.6,100.0,145.1,44.5,319.0,1020.0,71.0,138.9,258.4,150.0,,20.2,17.1,18.12,48.05
2017-11-27,5.5,99.8,144.7,44.0,317.0,1030.0,72.0,135.0,254.0,145.0,114.0,20.6,17.3,18.0,49.2
2017-11-28,5.41,99.7,144.9,44.0,313.0,1017.0,70.5,136.9,252.0,148.9,,20.55,17.3,17.98,48.4
2017-11-29,5.34,100.8,146.0,42.8,315.0,1020.0,68.8,133.0,243.6,148.0,,19.62,17.5,18.02,49.0
2017-12-01,5.19,100.3,147.0,42.2,305.4,1006.0,67.05,132.0,245.4,145.0,113.7,20.1,17.0,17.92,48.0
2017-12-04,5.15,99.0,145.8,41.75,305.0,984.5,67.5,133.0,241.4,145.0,,20.05,17.82,17.84,48.0
2017-12-05,5.1,99.2,146.5,42.5,302.0,999.0,67.2,133.0,243.8,140.0,105.0,19.9,17.22,17.84,49.2
2017-12-06,5.13,99.8,145.5,42.6,308.0,1010.0,66.6,135.5,243.0,136.0,105.0,19.98,17.14,17.84,49.3
2017-12-07,5.15,99.85,146.0,42.1,319.0,1000.0,66.55,136.0,246.8,136.1,,20.2,17.08,17.86,49.3
2017-12-08,5.2,100.5,148.0,43.0,323.4,1030.0,69.0,144.0,248.8,137.2,,19.2,17.3,17.86,49.3
2017-12-11,5.22,100.8,153.0,43.5,318.4,1040.0,68.8,143.5,249.0,143.6,,20.0,17.1,18.5,50.5
2017-12-12,5.18,100.7,153.0,44.15,318.0,1025.0,68.0,144.0,249.4,140.0,105.0,20.45,17.04,18.6,50.0
2017-12-13,5.21,99.7,153.5,43.95,322.0,1020.0,71.5,150.0,247.0,140.0,,20.1,17.2,18.6,50.05
2017-12-14,5.25,99.25,155.0,43.3,324.4,1015.0,73.0,154.0,244.0,133.0,,19.82,17.02,18.9,49.6
2017-12-15,5.19,98.0,157.0,42.4,325.0,1006.0,72.85,151.0,246.0,123.0,113.7,19.08,17.52,17.92,49.2
2017-12-18,5.19,98.25,154.8,43.3,324.2,1010.0,74.6,153.0,249.4,118.0,113.5,21.0,17.02,18.22,49.5
2017-12-19,5.15,96.75,150.3,43.6,326.6,1016.0,71.0,151.0,244.6,116.0,120.0,20.75,16.96,18.2,50.1
2017-12-20,5.1,97.0,151.4,43.3,325.0,1018.0,72.0,151.0,243.8,117.0,159.0,20.95,16.94,18.2,49.5
2017-12-21,5.16,96.5,150.1,43.0,325.0,1009.0,72.5,152.0,247.8,116.0,159.0,20.8,17.0,18.14,50.0
2017-12-22,5.11,98.6,153.6,43.25,320.8,1010.0,73.8,151.0,247.0,115.0,130.0,19.78,17.0,18.18,49.7
2017-12-27,5.15,98.55,155.8,43.8,322.8,1029.0,73.0,153.0,248.8,115.0,116.3,20.8,16.94,18.48,51.0
2017-12-28,5.15,100.0,158.2,44.65,324.0,1022.0,73.25,155.0,254.0,115.0,129.0,20.4,16.96,18.4,50.6
2017-12-29,5.16,100.0,164.0,44.6,328.6,1015.0,72.1,151.0,253.0,114.4,120.1,20.35,17.0,18.6,50.0
2018-01-03,5.28,99.95,161.0,45.5,330.0,1040.0,76.5,154.0,255.4,114.5,139.1,19.84,16.92,18.32,49.25
2018-01-04,5.25,99.65,160.0,44.25,327.0,1040.0,75.7,156.0,255.0,113.4,129.8,,16.6,18.22,49.35
2018-01-05,5.3,100.0,160.0,45.5,329.2,1065.0,77.95,163.9,255.0,112.0,138.0,19.56,16.12,18.3,49.5
2018-01-08,5.22,99.7,156.3,45.2,328.0,1057.0,78.5,165.0,256.0,110.0,126.1,19.1,15.9,18.2,50.35
2018-01-09,5.26,98.8,164.6,46.4,328.2,1065.0,81.0,174.0,255.8,110.0,131.3,19.1,15.86,18.26,53.95
2018-01-10,5.2,101.7,164.8,45.65,334.0,1060.0,79.1,172.0,255.4,110.0,123.0,19.5,15.9,18.18,53.8
2018-01-11,5.14,100.5,165.0,44.35,325.0,1050.0,76.85,167.5,255.0,110.0,113.4,19.48,15.98,18.18,53.65
2018-01-12,5.1,98.95,164.9,44.35,331.0,1065.0,77.9,163.0,255.0,107.5,120.0,19.5,15.92,18.1,53.5
2018-01-15,4.88,99.6,163.0,44.8,333.8,1085.0,78.0,164.0,263.8,108.9,135.0,,15.84,18.1,54.0
2018-01-16,5.0,99.95,161.0,45.05,336.8,1052.0,76.2,166.0,277.6,108.9,130.0,19.22,15.9,18.12,53.75
2018-01-17,4.8,99.8,160.0,44.6,330.8,1060.0,77.5,169.4,277.6,106.1,133.0,19.1,15.88,18.22,53.85
2018-01-18,4.95,99.25,157.0,45.0,326.4,1035.0,77.9,168.7,279.0,106.0,128.0,19.0,15.9,18.1,53.75
2018-01-19,5.13,99.2,159.5,44.9,330.0,1031.0,79.0,170.0,280.0,105.0,137.0,18.8,15.9,18.12,53.1
2018-01-22,5.0,100.2,159.0,45.2,331.8,1050.0,78.8,169.0,283.0,104.0,135.0,18.54,16.0,18.0,54.0
2018-01-23,4.99,100.1,159.5,45.6,336.0,1045.0,80.5,169.0,282.2,105.0,,18.56,16.14,18.1,53.95
2018-01-24,5.04,100.2,157.9,46.25,333.8,1035.0,78.0,170.0,282.0,113.0,130.0,18.56,15.88,18.0,53.95
2018-01-25,5.08,100.0,157.0,47.0,337.6,1034.0,79.0,169.7,293.0,113.0,125.0,19.0,15.98,18.0,53.95
2018-01-26,5.05,99.6,157.5,47.5,335.0,1040.0,78.0,171.0,292.2,109.5,,19.82,16.0,18.08,54.0
2018-01-29,5.06,99.0,156.5,46.5,337.8,1083.0,78.0,170.3,285.4,107.0,124.0,18.52,15.88,18.04,54.0
2018-01-30,4.96,99.2,155.5,45.6,337.8,1050.0,78.0,163.4,284.2,105.0,113.5,18.48,15.98,18.04,53.75
2018-01-31,4.95,99.1,153.0,44.25,338.6,1050.0,76.5,161.3,284.8,106.0,115.0,18.5,15.98,17.98,53.3
2018-02-01,4.9,99.25,152.5,45.35,333.0,1038.0,76.0,160.5,287.2,105.0,114.6,18.62,15.82,18.0,53.0
2018-02-02,4.96,100.9,153.5,45.85,336.2,1050.0,77.4,162.2,294.0,105.0,122.0,,16.0,18.18,53.0
2018-02-05,4.85,98.9,150.5,44.8,327.0,1030.0,74.5,157.0,282.0,103.6,113.5,18.8,16.0,17.98,52.5
2018-02-06,4.95,99.7,150.0,44.0,318.0,1005.0,73.5,156.9,289.0,105.0,113.6,18.8,15.98,17.88,51.35
2018-02-07,4.99,100.8,153.0,45.2,327.0,1034.0,74.8,165.8,293.2,105.0,113.6,18.8,16.0,18.0,51.35
2018-02-08,5.0,101.3,153.7,45.2,322.0,1042.0,74.8,162.0,292.8,108.8,113.6,18.76,16.1,17.8,50.8
2018-02-09,4.9,101.3,150.0,43.95,318.0,1005.0,73.5,158.0,292.0,108.5,108.7,19.78,15.9,17.72,50.1
2018-02-12,4.89,100.8,150.0,43.55,318.0,1000.0,73.0,155.9,283.0,108.0,108.0,18.84,15.9,17.66,50.0
2018-02-13,4.91,100.0,150.0,43.7,323.0,1020.0,74.9,156.1,277.0,106.0,108.0,19.68,15.92,17.64,50.2
2018-02-14,4.9,102.0,153.0,45.1,323.0,1040.0,74.5,156.1,278.0,110.0,120.0,19.1,15.9,17.52,50.95
2018-02-15,4.8,100.1,150.3,44.6,322.0,1095.0,75.5,153.5,285.0,110.0,,19.98,15.78,17.4,51.0
2018-02-19,4.85,102.0,156.0,45.6,330.0,1089.0,75.95,153.0,285.0,108.3,120.0,19.12,15.8,17.4,51.0
2018-02-20,4.88,99.95,152.7,46.0,330.6,1088.0,76.05,152.0,286.0,108.3,,19.18,15.68,17.6,51.0
2018-02-21,4.72,100.2,150.0,45.0,330.0,1080.0,74.55,146.2,282.0,108.4,107.5,19.0,15.4,17.48,51.0
2018-02-22,4.75,100.0,150.0,44.25,320.2,1053.0,74.55,146.0,282.0,108.4,108.0,19.9,15.2,17.26,50.5
2018-02-23,4.75,99.5,147.0,43.9,319.2,1060.0,72.5,143.0,282.0,113.6,108.0,20.0,15.32,17.04,49.0
2018-02-26,4.6,99.5,150.0,42.5,320.0,1065.0,71.0,145.0,292.0,114.0,108.3,22.0,14.8,16.84,49.5
2018-02-27,4.8,100.2,157.0,42.5,327.0,1069.0,75.0,151.0,295.0,115.0,108.3,22.0,14.5,16.6,51.05
2018-02-28,4.85,100.3,155.8,41.1,336.6,1057.0,72.0,149.0,298.4,117.0,108.0,23.6,14.5,16.5,51.9
2018-03-01,4.85,100.0,153.2,42.2,329.0,1051.0,68.1,149.2,297.6,110.0,,23.0,14.56,16.86,52.2
2018-03-02,4.83,100.0,155.0,41.5,334.4,1050.0,64.7,153.0,298.0,110.0,,22.95,14.48,17.0,52.2
2018-03-05,4.83,99.9,151.0,41.65,325.0,1041.0,64.7,153.9,299.6,110.0,,23.0,14.5,16.78,52.0
2018-03-06,4.8,99.9,150.0,41.2,334.0,1038.0,65.7,150.6,298.6,108.0,125.1,22.9,14.44,16.7,53.15
2018-03-07,4.74,99.05,154.8,41.45,333.0,1060.0,65.0,151.9,304.0,115.0,164.0,34.35,14.48,16.68,52.75
2018-03-08,4.8,99.95,150.0,41.5,331.0,1038.0,66.0,150.0,295.0,110.0,179.0,46.85,15.5,16.58,53.95
2018-03-09,4.8,100.7,149.0,41.75,327.2,1020.0,65.95,150.0,292.0,111.0,200.2,36.0,16.68,16.68,53.25
2018-03-12,4.85,103.0,153.3,42.0,330.0,1032.0,66.2,150.0,295.4,112.0,185.0,29.5,17.4,16.5,53.85
2018-03-13,4.84,102.9,149.5,41.55,334.0,1032.0,67.0,150.0,293.0,109.6,165.1,29.0,17.24,16.64,53.8
2018-03-14,4.73,101.2,150.0,41.45,334.0,1038.0,64.0,152.5,288.4,109.0,160.0,27.85,17.06,16.6,53.1
2018-03-15,4.75,101.4,145.4,40.3,330.0,1006.0,64.0,147.0,284.0,106.5,141.0,28.4,16.94,16.5,53.15
2018-03-16,4.9,100.1,146.6,41.0,335.0,990.0,64.55,150.0,305.4,107.4,180.0,28.5,16.8,16.52,53.0
2018-03-19,4.83,99.0,149.0,41.5,329.0,1010.0,63.5,151.0,298.0,107.5,178.0,24.15,16.6,16.48,53.35
2018-03-20,4.72,99.0,145.0,41.0,326.0,937.0,63.0,150.0,286.0,110.0,151.0,22.2,16.4,16.2,53.0
2018-03-21,4.64,96.9,142.0,39.75,325.4,916.0,62.0,149.7,285.0,111.8,158.0,23.0,16.3,16.16,52.6
2018-03-22,4.76,96.0,143.5,41.95,330.0,937.0,63.5,152.0,286.8,116.1,165.0,22.5,17.08,16.14,53.0
2018-03-23,4.66,93.9,140.0,40.35,325.0,918.0,63.5,150.0,288.0,113.0,178.0,23.3,16.82,16.06,52.8
2018-03-26,4.53,90.0,138.0,40.1,320.0,950.0,63.5,149.8,295.0,116.0,180.0,23.85,16.4,15.98,52.0
2018-03-27,4.63,92.9,140.0,41.1,328.0,949.0,63.2,151.4,294.4,117.0,160.0,32.0,16.8,16.0,52.2
2018-03-28,4.69,94.6,139.0,41.1,318.0,948.0,62.7,152.0,299.0,124.0,175.0,29.8,17.0,16.04,52.45
2018-04-02,4.79,92.0,140.2,41.0,326.0,923.0,64.8,151.5,300.0,125.0,175.0,32.0,16.74,16.08,52.9
2018-04-03,4.6,92.0,140.5,41.6,324.0,918.0,64.65,148.5,296.4,125.0,173.0,33.8,16.96,16.16,51.6
2018-04-04,4.65,93.0,138.9,41.6,324.2,915.0,63.0,150.0,285.0,124.0,170.0,33.8,17.2,16.2,52.0
2018-04-05,4.6,92.5,138.8,41.75,323.4,906.0,63.85,150.0,280.0,124.0,,33.0,17.12,16.18,52.0
2018-04-06,4.52,92.9,134.6,41.0,322.6,919.0,62.3,143.0,278.0,121.0,,29.55,17.12,16.04,52.0
2018-04-10,4.5,92.9,136.7,41.25,323.6,938.5,63.25,145.0,284.0,120.9,173.0,27.3,17.04,15.86,52.0
2018-04-11,4.6,91.3,137.3,40.5,328.0,967.0,64.05,145.4,289.6,122.5,,26.9,16.94,15.86,51.95
2018-04-12,4.7,93.05,139.0,40.8,325.0,978.0,64.0,146.0,300.0,122.0,,26.7,17.0,15.78,53.0
2018-04-13,4.65,93.8,138.3,39.9,321.8,956.0,62.8,145.0,292.2,120.1,152.2,26.75,16.9,15.28,52.75
2018-04-16,4.63,90.8,137.9,40.0,325.0,946.0,63.5,143.0,291.6,120.1,,28.7,16.32,15.2,51.95
2018-04-17,4.4,91.4,133.0,39.75,324.0,909.0,62.0,136.4,288.6,120.0,141.2,27.15,16.46,15.0,47.2
2018-04-18,4.5,88.5,137.0,41.0,327.6,909.0,62.45,140.0,294.2,120.0,140.0,26.3,16.08,14.88,48.05
2018-04-19,4.28,88.5,133.6,40.1,319.8,906.0,60.0,138.0,285.0,120.5,140.0,25.4,16.0,14.7,47.95
2018-04-20,4.4,88.3,134.0,41.1,321.6,919.0,61.05,138.0,291.0,125.0,,25.15,16.3,14.84,48.0
2018-04-23,4.3,88.7,130.9,41.25,323.0,910.5,59.9,137.0,294.0,125.0,140.0,24.3,16.18,14.8,47.95
2018-04-24,4.25,88.5,130.8,40.05,319.4,900.0,59.5,134.2,285.0,127.0,130.0,24.0,15.66,14.76,48.0
2018-04-25,4.25,87.45,130.0,39.8,307.0,908.5,59.0,133.7,281.6,127.0,130.0,25.5,15.3,14.82,47.0
2018-04-26,4.31,86.95,129.0,41.0,295.8,930.0,61.25,137.6,280.0,125.0,115.0,24.2,15.5,14.4,47.4
2018-04-27,4.38,86.85,130.0,41.0,314.2,960.0,62.6,138.3,282.0,125.0,117.0,24.0,15.6,14.44,47.5
2018-04-30,4.5,88.5,131.7,40.8,322.0,966.0,63.95,140.5,285.0,127.9,110.1,24.3,15.58,14.48,47.4
2018-05-02,4.52,88.5,132.3,40.85,329.8,930.0,60.6,139.0,283.0,127.9,113.3,24.35,15.58,14.46,47.0
2018-05-03,4.36,88.5,126.8,40.75,323.4,905.0,59.85,138.3,275.0,120.0,116.0,24.1,15.3,14.26,46.0
2018-05-04,4.31,87.55,128.0,40.15,327.0,916.0,60.2,139.0,275.4,121.0,115.0,24.3,15.48,14.24,45.85
2018-05-07,4.25,87.9,128.5,40.0,329.0,929.0,61.0,139.2,279.0,127.0,,24.4,15.46,14.26,46.95
2018-05-08,4.25,89.0,127.5,40.1,326.0,935.0,61.5,141.0,278.0,127.0,,24.8,15.5,14.18,47.0
2018-05-09,4.29,89.0,126.1,39.95,328.0,941.0,59.05,141.3,283.0,128.5,140.7,25.0,15.38,14.1,46.6
2018-05-10,4.27,89.0,128.7,39.95,328.0,937.5,59.25,141.0,279.8,128.5,141.8,24.9,15.4,13.5,46.15
2018-05-11,4.32,92.0,133.0,41.0,328.0,970.0,60.7,143.0,285.0,130.0,,25.0,15.58,13.42,46.6
2018-05-15,4.65,91.4,133.9,42.25,322.4,985.0,60.2,144.2,283.0,128.8,149.0,25.0,15.44,13.74,47.5
2018-05-16,4.75,90.85,136.9,43.3,324.4,990.0,60.0,141.0,286.6,129.5,126.0,24.85,15.0,13.48,47.5
2018-05-17,4.66,91.6,131.5,41.7,319.4,940.0,59.2,137.3,285.0,129.5,126.0,24.4,15.2,13.48,47.55
2018-05-18,4.53,90.2,132.3,42.0,322.0,929.0,58.8,135.5,285.0,130.0,,24.0,14.8,13.3,47.9
2018-05-21,4.59,87.95,129.4,41.9,321.0,940.0,59.0,135.5,280.0,132.2,,24.0,15.0,13.28,47.8
2018-05-22,4.68,87.05,127.6,41.95,328.4,954.0,59.35,135.7,284.0,132.3,,24.15,15.0,13.18,47.65
2018-05-23,4.74,88.2,126.0,41.5,328.0,950.0,58.0,133.5,287.0,131.8,126.0,24.0,14.88,12.9,47.7
2018-05-24,4.82,88.6,128.5,41.9,330.0,942.0,59.0,133.0,285.0,130.5,125.0,23.8,14.9,12.34,46.95
2018-05-25,4.71,87.2,129.8,41.3,335.0,935.0,60.3,135.7,281.2,130.0,114.6,23.9,14.9,12.78,47.7
2018-05-28,4.75,88.95,130.8,41.2,333.8,938.5,58.75,135.5,280.4,129.7,114.2,24.0,14.62,12.78,47.5
2018-05-29,4.8,88.75,129.9,41.0,335.8,940.0,59.0,132.0,283.0,127.0,114.2,23.55,14.42,12.94,47.5
2018-05-30,4.55,88.0,128.0,40.2,327.8,930.5,57.2,131.3,280.0,125.5,114.1,23.65,14.4,12.58,47.0
2018-05-31,4.86,87.0,130.5,39.8,322.8,940.0,57.1,128.0,274.0,128.0,123.0,23.45,14.98,12.78,46.7
2018-06-01,4.9,88.9,131.0,40.55,334.8,960.0,58.0,128.8,283.8,130.0,114.5,23.8,14.98,12.5,46.75
2018-06-04,4.92,88.5,128.0,41.0,334.0,968.0,58.05,120.8,280.4,125.0,114.0,24.15,14.98,12.32,47.0
2018-06-05,4.9,88.0,129.0,40.3,337.6,979.0,59.7,125.8,280.2,129.9,114.0,23.3,15.0,12.22,47.5
2018-06-06,4.87,88.15,130.7,40.9,337.4,969.0,60.4,125.5,280.8,125.0,113.0,23.45,14.86,12.26,47.5
2018-06-07,4.9,88.7,137.0,41.8,338.4,980.5,60.05,129.9,282.6,124.3,110.0,24.7,14.94,12.28,47.7
2018-06-08,4.9,87.0,137.1,40.8,338.0,966.5,59.35,131.0,284.0,123.0,110.0,25.6,14.62,12.26,47.9
2018-06-11,4.78,87.3,137.5,40.8,339.0,978.0,61.0,131.2,285.0,124.5,,23.85,15.0,12.28,48.0
2018-06-13,4.7,87.5,136.0,40.15,334.2,937.0,58.55,127.5,279.0,,112.0,24.0,15.6,11.96,48.35
2018-06-14,4.56,84.5,136.0,39.15,345.0,950.5,57.1,121.6,279.2,123.0,,23.8,15.0,11.86,48.0
2018-06-18,4.63,80.0,134.0,38.6,343.0,925.5,54.0,118.0,277.2,121.0,105.1,23.45,14.96,11.76,48.0
2018-06-19,4.58,79.5,130.5,38.4,342.0,910.0,52.0,116.0,284.0,120.0,,23.4,14.6,11.72,47.7
2018-06-20,4.6,81.9,129.0,38.25,341.0,915.0,49.7,116.0,279.0,120.0,,23.65,14.76,11.52,47.85
2018-06-21,4.43,80.0,126.0,37.05,337.0,901.0,50.5,112.8,270.0,120.0,100.0,23.2,14.5,11.48,47.9
2018-06-22,4.45,79.15,125.5,37.55,334.8,886.5,49.65,115.0,267.0,120.0,,22.7,14.14,11.28,47.5
2018-06-25,4.41,76.5,125.0,36.3,336.6,876.0,46.9,117.5,268.4,120.0,100.0,22.7,14.38,11.32,47.2
2018-06-26,4.3,75.4,124.0,36.6,340.4,886.0,48.7,119.0,270.6,122.0,,22.65,14.4,11.3,46.7
2018-06-27,4.41,75.2,124.0,37.6,344.8,910.0,51.25,119.0,271.0,123.0,100.0,21.85,14.88,11.12,47.0
2018-06-28,4.25,72.0,125.0,37.0,344.2,905.0,49.2,118.9,259.6,120.0,,23.0,14.3,11.12,47.3
2018-06-29,4.28,69.3,125.5,37.9,355.6,920.0,50.0,121.0,263.0,145.0,100.0,22.7,14.46,11.4,46.6
2018-07-02,4.3,68.2,126.0,38.0,353.0,915.0,50.0,122.0,260.0,125.0,100.0,21.95,14.5,11.26,47.0
2018-07-03,4.4,66.8,126.0,38.0,355.0,915.0,50.5,124.8,260.0,120.0,,22.1,14.8,11.12,46.0
2018-07-04,4.45,67.45,128.6,38.2,358.0,928.0,51.05,124.8,259.8,121.0,,22.7,14.66,11.16,46.0
2018-07-05,4.35,66.5,128.0,37.6,350.0,915.0,50.05,121.5,254.0,125.0,,22.1,14.52,11.08,45.8
2018-07-06,4.4,66.05,128.5,36.7,358.0,898.0,50.0,122.0,251.0,122.6,,21.8,14.86,11.08,45.9
2018-07-09,4.4,66.0,129.5,37.0,354.0,905.5,49.5,120.2,245.0,122.8,,21.7,14.66,10.9,45.85
2018-07-10,4.41,65.6,131.0,36.55,354.0,924.0,50.4,121.0,246.0,123.0,,21.75,14.68,10.92,46.0
2018-07-11,4.47,67.65,129.5,37.3,357.8,938.0,50.95,122.0,247.2,121.5,,21.65,14.78,11.0,46.0
2018-07-12,4.65,70.4,129.0,37.5,355.6,966.0,51.0,123.0,249.8,120.5,,21.8,14.84,11.08,45.7
2018-07-13,4.67,71.0,128.9,37.65,356.0,964.0,52.9,126.0,251.8,125.3,,22.5,15.3,11.1,45.0
2018-07-16,4.54,71.0,127.9,37.1,358.6,971.5,52.4,128.7,248.8,122.5,,22.5,15.28,11.3,45.3
2018-07-17,4.49,71.1,129.0,37.4,357.0,953.0,52.9,130.8,252.6,121.5,,22.1,15.2,11.3,45.2
2018-07-18,4.67,71.5,130.0,38.5,356.0,979.0,53.0,131.8,254.2,118.5,,22.1,15.3,11.4,46.0
2018-07-19,4.58,70.15,129.6,38.5,358.0,950.0,53.0,132.0,253.0,115.0,,22.0,15.3,11.6,45.7
2018-07-20,4.6,69.9,132.0,38.9,357.2,960.0,54.0,132.5,250.0,115.0,,21.55,15.46,11.72,46.4
2018-07-23,4.7,70.0,130.9,38.8,358.0,951.0,53.0,132.0,250.0,118.0,,22.2,15.54,11.8,45.25
